Date,Return
2013-07-11 00:00:00,0.015728640822572557
2013-07-10 00:00:00,0.0008285006726019438
2013-07-09 00:00:00,0.00016576874434012505
2013-07-08 00:00:00,0.012982751100032108
2013-07-05 00:00:00,0.007964523600048939
2013-07-03 00:00:00,0.004669561400254725
2013-07-02 00:00:00,-0.006273364391126696
2013-07-01 00:00:00,0.008530549492345855
2013-06-28 00:00:00,0.0037625058904390118
2013-06-27 00:00:00,0.003914609659398149
2013-06-26 00:00:00,0.008600784813163781
2013-06-25 00:00:00,-0.004127440243024545
2013-06-24 00:00:00,-0.012645712900886147
2013-06-21 00:00:00,-0.004306354053915645
2013-06-20 00:00:00,-0.01769775786167958
2013-06-19 00:00:00,6.666282859137861e-05
2013-06-18 00:00:00,0.01621432381248487
2013-06-17 00:00:00,0.012810858241273732
2013-06-14 00:00:00,-0.0022348400260304873
2013-06-13 00:00:00,0.005756974153413522
2013-06-12 00:00:00,-0.008899672150288404
2013-06-11 00:00:00,-0.011693702466102575
2013-06-10 00:00:00,0.011924087317333649
2013-06-07 00:00:00,0.017452398168010027
2013-06-06 00:00:00,0.00574613987789263
2013-06-05 00:00:00,0.0006984267152331736
2013-06-04 00:00:00,-0.009831403571716931
2013-06-03 00:00:00,-0.004120665455071513
2013-05-31 00:00:00,0.0005283095055252851
2013-05-30 00:00:00,0.00282157914334898
2013-05-29 00:00:00,-0.014706068232891141
2013-05-28 00:00:00,0.00910323447896126
2013-05-24 00:00:00,-0.01072741432702121
2013-05-23 00:00:00,-0.007454277989778052
2013-05-22 00:00:00,-0.01935011164259465
2013-05-21 00:00:00,-0.001717087806211836
2013-05-20 00:00:00,-0.0007149411950897534
2013-05-17 00:00:00,0.0058747269318136985
2013-05-16 00:00:00,-0.013123828464579991
2013-05-15 00:00:00,0.03245406800193034
2013-05-14 00:00:00,0.010905584671827933
2013-05-13 00:00:00,-0.0030673377055309165
2013-05-10 00:00:00,0.010040414681069481
2013-05-09 00:00:00,-0.002461060356740111
2013-05-08 00:00:00,0.019131444267141286
2013-05-07 00:00:00,-0.005014249066115194
2013-05-06 00:00:00,0.018717763220974678
2013-05-03 00:00:00,0.019418792503318703
2013-05-02 00:00:00,0.011189218845548734
2013-05-01 00:00:00,-0.005020763275977045
2013-04-30 00:00:00,0.006727244928022789
2013-04-29 00:00:00,0.022010890594416074
2013-04-26 00:00:00,-0.009492009908168357
2013-04-25 00:00:00,-0.005347574288773672
2013-04-24 00:00:00,0.0068696135569822955
2013-04-23 00:00:00,0.009736179860125753
2013-04-22 00:00:00,0.0003000880008011864
2013-04-19 00:00:00,0.044339341102020355
2013-04-18 00:00:00,-0.021276329249587188
2013-04-17 00:00:00,-0.013625371233132117
2013-04-16 00:00:00,0.01463046449114184
